Id,SalePrice
1461,129000.0
1462,155000.0
1463,185000.0
1464,181900.0
1465,229456.0
1466,187000.0
1467,141000.0
1468,173500.0
1469,184900.0
1470,129500.0
1471,185000.0
1472,75000.0
1473,75000.0
1474,148500.0
1475,140000.0
1476,611657.0
1477,245000.0
1478,320000.0
1479,236500.0
1480,386250.0
1481,253293.0
1482,202500.0
1483,176432.0
1484,199900.0
1485,190000.0
1486,227875.0
1487,402000.0
1488,252000.0
1489,207500.0
1490,197500.0
1491,180000.0
1492,121000.0
1493,185750.0
1494,325300.0
1495,325000.0
1496,289000.0
1497,202665.0
1498,151000.0
1499,151000.0
1500,81000.0
1501,177500.0
1502,167240.0
1503,318000.0
1504,212000.0
1505,227000.0
1506,167000.0
1507,151400.0
1508,190000.0
1509,179900.0
1510,145000.0
1511,168500.0
1512,175000.0
1513,171000.0
1514,152000.0
1515,250000.0
1516,158000.0
1517,169900.0
1518,142953.0
1519,235000.0
1520,141000.0
1521,170000.0
1522,190000.0
1523,125500.0
1524,125500.0
1525,62383.0
1526,119000.0
1527,84900.0
1528,119000.0
1529,142000.0
1530,190000.0
1531,117000.0
1532,119000.0
1533,180000.0
1534,135000.0
1535,152000.0
1536,125000.0
1537,58500.0
1538,164000.0
1539,303477.0
1540,117500.0
1541,154000.0
1542,140000.0
1543,159500.0
1544,91000.0
1545,80000.0
1546,115000.0
1547,131000.0
1548,137450.0
1549,91300.0
1550,135000.0
1551,107500.0
1552,162900.0
1553,128000.0
1554,66500.0
1555,165000.0
1556,84000.0
1557,137450.0
1558,90350.0
1559,119000.0
1560,124000.0
1561,152000.0
1562,134800.0
1563,144000.0
1564,167900.0
1565,148000.0
1566,234000.0
1567,76000.0
1568,222000.0
1569,139000.0
1570,134800.0
1571,137450.0
1572,143000.0
1573,248328.0
1574,60000.0
1575,187500.0
1576,222000.0
1577,207500.0
1578,207000.0
1579,149300.0
1580,191000.0
1581,155000.0
1582,129000.0
1583,350000.0
1584,236000.0
1585,149300.0
1586,58500.0
1587,106500.0
1588,138800.0
1589,80000.0
1590,153337.0
1591,108000.0
1592,110500.0
1593,125500.0
1594,100000.0
1595,113000.0
1596,234000.0
1597,110000.0
1598,196500.0
1599,213500.0
1600,227000.0
1601,89000.0
1602,125500.0
1603,105000.0
1604,275000.0
1605,252000.0
1606,167500.0
1607,124000.0
1608,250580.0
1609,207500.0
1610,148000.0
1611,152000.0
1612,148000.0
1613,150000.0
1614,143000.0
1615,81000.0
1616,87000.0
1617,120000.0
1618,124500.0
1619,134800.0
1620,124500.0
1621,80000.0
1622,152000.0
1623,312500.0
1624,223500.0
1625,129000.0
1626,237500.0
1627,185000.0
1628,336000.0
1629,184000.0
1630,402000.0
1631,215000.0
1632,270000.0
1633,190000.0
1634,178000.0
1635,173000.0
1636,149350.0
1637,148000.0
1638,226000.0
1639,197900.0
1640,226000.0
1641,204000.0
1642,225000.0
1643,212000.0
1644,229456.0
1645,190000.0
1646,160000.0
1647,170000.0
1648,142000.0
1649,147000.0
1650,125500.0
1651,139000.0
1652,83000.0
1653,106000.0
1654,151000.0
1655,140000.0
1656,146000.0
1657,151000.0
